model,acc_train,acc_test,bacc_train,bacc_test,kappa_train,kappa_test,mutual_train,mutual_test,recall_train,recall_test,avg_rule_coverage,avg_rule_precision,avg_conditions_count,rules_count,dataset
RF_1,0.9058084772370488,0.9216300940438872,0.8967488531752452,0.9116795829307768,0.8487664045370078,0.8709583466487599,0.6842713636195781,0.7320922934531728,0.8967488531752452,0.9116795829307768,0.64,0.91,2.85,13,dna
XGB_0,0.9156200941915228,0.9012539184952978,0.9185478212381356,0.8983168967784353,0.8667363044197999,0.8414062499999999,0.770724977831563,0.731424770874461,0.9185478212381356,0.8983168967784353,0.7,0.89,4.45,40,dna
RF_2,0.9157523510971788,0.9122257053291536,0.9185383597714822,0.9145587745587744,0.8649793598159301,0.8619229074719618,0.7153232118910267,0.7429583125895535,0.9185383597714822,0.9145587745587744,0.66,0.91,2.78,18,splice
XGB_1,0.9094827586206896,0.9184952978056428,0.9057805491494428,0.9156906042681764,0.8546192767215798,0.872436797077766,0.7130971220131848,0.7821054442106852,0.9057805491494428,0.9156906042681764,0.76,0.87,3.39,23,splice
RF_0,0.965962441314554,0.9546875,0.9654233839440284,0.9546424968906386,0.931750129826125,0.9091336362212126,0.5453936235646095,0.5074302194595397,0.9654233839440284,0.9546424968906386,0.36,0.98,3.65,17,kr-vs-kp
XGB_1,0.9483568075117372,0.934375,0.9470326131955412,0.934475172847266,0.896279436095981,0.8681318681318682,0.4956437652282738,0.4490350143356847,0.9470326131955412,0.934475172847266,0.42,0.97,3.62,16,kr-vs-kp
RF_2,0.9821751485404288,0.9865702479338844,0.8470847570007005,0.9095836808005644,0.7954316209826212,0.8589300928209498,0.1176252337056633,0.1400165107329974,0.8470847570007005,0.9095836808005644,0.36,0.99,2.72,107,wilt
XGB_1,0.981658486179282,0.9855371900826446,0.8792168626381558,0.923986856516977,0.8050165973661303,0.8627145085803432,0.122486287960912,0.1513871010857208,0.8792168626381558,0.923986856516977,0.36,0.98,2.93,123,wilt
RF_0,0.93025,0.931,0.7495259672829766,0.749466048018854,0.6237686514331178,0.6110309371335798,0.1408272121171247,0.1247531136947054,0.7495259672829766,0.749466048018854,0.22,0.99,4.38,143,churn
XGB_2,0.92975,0.938,0.7460762498145675,0.7777414550869928,0.6188124855867709,0.6636722648960638,0.139776743775685,0.1467772861521815,0.7460762498145675,0.7777414550869928,0.31,0.99,5.04,136,churn
RF_2,0.8332176729123294,0.8242368177613321,0.7458431348715492,0.731122300965643,0.5526746453446494,0.5206320309947252,0.1597166130794943,0.1385003462069348,0.7458431348715492,0.731122300965643,0.32,0.97,4.52,517,phoneme
