model,acc_train,acc_test,bacc_train,bacc_test,kappa_train,kappa_test,mutual_train,mutual_test,recall_train,recall_test,avg_rule_coverage,avg_rule_precision,avg_conditions_count,rules_count,dataset
RF_2,0.8487698986975398,0.869942196531792,0.6154730492375841,0.6025988700564971,0.6904529958771791,0.7374146218062231,0.4416919283985596,0.5210646106723336,0.6154730492375841,0.6025988700564971,0.4,0.93,2.36,1382,car
SVC_0,0.934876989869754,0.976878612716763,0.8490911147461107,0.9521111916211052,0.8619228886291201,0.9530050933786078,0.6235468665166706,0.805013916813433,0.8490911147461107,0.9521111916211052,0.37,0.96,2.61,1382,car
XGB_1,0.91027496382055,0.930635838150289,0.8281444404299256,0.8562620889748549,0.8120301246712107,0.8602255512539976,0.5794676635321421,0.6921555741340766,0.8281444404299256,0.8562620889748549,0.37,0.96,2.59,1382,car
RF_2,0.929375,0.66,0.9297659037671996,0.6494126273762063,0.9215190917397542,0.6213782111512469,1.9663440104319363,1.1743293100855638,0.9297659037671996,0.6494126273762063,0.16,0.91,3.95,1600,cmc
SVC_0,0.905,0.685,0.90478601409491,0.682847624846983,0.89434387852674,0.6493522757315596,1.856227809073384,1.261405101506993,0.90478601409491,0.682847624846983,0.15,0.92,3.56,1600,cmc
XGB_1,0.9125,0.64,0.9130121025873456,0.6399628564449664,0.9027733046746076,0.6000916456645353,1.8853110553406944,1.0814231889811483,0.9130121025873456,0.6399628564449664,0.16,0.89,3.87,1600,cmc
RF_0,0.9926136363636364,0.9931972789115646,0.9700460829493088,0.9794520547945204,0.9649307812097654,0.9749635713339516,0.3307413217571224,0.4091839512627503,0.9700460829493088,0.9794520547945204,0.83,1.0,1.88,1760,titanic
SVC_1,1.0,1.0,1.0,1.0,1.0,1.0,0.5074102275122094,0.5591996853260961,1.0,1.0,1.0,1.0,1.0,1760,titanic
XGB_0,0.9926136363636364,0.9931972789115646,0.9700460829493088,0.9794520547945204,0.9649307812097654,0.9749635713339516,0.3307413217571224,0.4091839512627503,0.9700460829493088,0.9794520547945204,0.85,0.99,1.12,1760,titanic
RF_0,0.9632034632034632,0.9653679653679652,0.9621764501291112,0.9688461344240772,0.9570608789425954,0.9594827916970418,1.78036301453291,1.7915343863469615,0.9621764501291112,0.9688461344240772,0.67,0.98,3.36,1848,segment
SVC_1,0.9415584415584416,0.9047619047619048,0.940444907230321,0.9088262462175506,0.9318149673362044,0.888550187504112,1.726789632238663,1.6068141428742493,0.940444907230321,0.9088262462175506,0.62,0.98,2.75,1848,segment
XGB_1,0.961038961038961,0.935064935064935,0.9602784008757492,0.940166529470722,0.954538652190759,0.9240514652697104,1.764560759193063,1.7007433548600512,0.9602784008757492,0.940166529470722,0.66,0.99,3.33,1848,segment
RF_0,0.9743589743589745,0.9787234042553192,0.811254480565426,0.7402912621359223,0.7451099007205728,0.1482701812191105,0.1195780093688799,0.0048924042005257,0.811254480565426,0.7402912621359223,0.23,0.98,3.23,2067,seismic-bumps
SVC_0,1.0,1.0,1.0,1.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2067,seismic-bumps
XGB_2,0.9753265602322206,0.9593810444874274,0.8103476626732441,0.5724422442244225,0.7504881737685595,0.1392214381986839,0.1219214111918937,0.0045184479053227,0.8103476626732441,0.5724422442244225,0.05,0.98,3.06,2067,seismic-bumps
RF_1,0.939903846153846,0.7096153846153846,0.9407305513813432,0.7080058030229013,0.8799841209760061,0.4171788248567442,0.4983521092568228,0.0907707630975113,0.9407305513813432,0.7080058030229013,0.03,0.99,3.84,2080,madelon
SVC_0,0.8711538461538462,0.7596153846153846,0.8738147290472221,0.7625,0.7435432655723948,0.5205075243434641,0.345426061309387,0.1448867189921829,0.8738147290472221,0.7625,0.06,0.98,3.96,2080,madelon
XGB_2,0.9259615384615384,0.775,0.9254467691596348,0.7757176059569807,0.8517441995010622,0.5504654943106251,0.4352931102550152,0.1612860269401654,0.9254467691596348,0.7757176059569807,0.05,0.99,4.2,2080,madelon
RF_1,0.8897174254317112,0.8996865203761756,0.8907311188966415,0.9037731662373496,0.8254309866654834,0.8372961320375041,0.661995396573686,0.6846805532491156,0.8907311188966415,0.9037731662373496,0.67,0.89,2.6,2548,dna
SVC_0,0.90149136577708,0.9090909090909092,0.9068051326493484,0.9007104718714456,0.8441339923001391,0.8533193803611917,0.693409257695381,0.7029393688874643,0.9068051326493484,0.9007104718714456,0.67,0.89,2.58,2548,dna
XGB_0,0.9485871271585558,0.9420062695924764,0.957631550268777,0.9486785009861932,0.9185645572307052,0.9064412314911696,0.8462008883663054,0.8086088597087528,0.957631550268777,0.9486785009861932,0.65,0.94,3.04,2548,dna
RF_2,0.9008620689655172,0.9106583072100314,0.9123024105886914,0.9264104645354644,0.8428014749474407,0.8605239843057841,0.6923641997751223,0.7427042666754131,0.9123024105886914,0.9264104645354644,0.68,0.92,2.53,2552,splice
SVC_0,0.9036050156739812,0.9122257053291536,0.9149273259220904,0.9207221784320536,0.8470532774454307,0.8634125454934704,0.7033168013029771,0.740166470345331,0.9149273259220904,0.9207221784320536,0.67,0.93,2.64,2552,splice
XGB_1,0.8922413793103449,0.9184952978056428,0.901795410081833,0.9207373138434584,0.829118058773356,0.872824570280755,0.6833853139579809,0.7716671424495428,0.901795410081833,0.9207373138434584,0.7,0.9,2.61,2552,splice
RF_0,0.9025821596244132,0.921875,0.8993461635400626,0.919989031544104,0.8036437546740909,0.8427842902202003,0.3965531742006251,0.4211649105481226,0.8993461635400626,0.919989031544104,0.48,0.95,2.13,2556,kr-vs-kp
SVC_1,0.9014084507042254,0.928125,0.9012575920846396,0.9295952164610018,0.8027570021337737,0.8566126691278895,0.4195086379187937,0.4712226763379896,0.9012575920846396,0.9295952164610018,0.52,0.94,1.93,2556,kr-vs-kp
XGB_1,0.9420970266040688,0.93125,0.9409895889234732,0.931803896920176,0.8837602761572257,0.8619824341279799,0.4746104918438197,0.4419296003682237,0.9409895889234732,0.931803896920176,0.47,0.97,2.32,2556,kr-vs-kp
RF_2,0.9847584603461638,0.9824380165289256,0.8623360443168269,0.8703679945260547,0.8260021925998612,0.8080709120597154,0.1275237357284526,0.1220785000512725,0.8623360443168269,0.8703679945260547,0.37,1.0,2.01,3871,wilt
SVC_1,0.9876001033324724,0.975206611570248,0.8608116834335511,0.7749670801857371,0.8293394859096328,0.6720589480816466,0.112668627322475,0.080376279341338,0.8608116834335511,0.7749670801857371,0.37,1.0,2.08,3871,wilt
XGB_1,0.9842417979850168,0.981404958677686,0.8620633418352341,0.8619934282584885,0.8210482121190763,0.8066878203563583,0.1256466886463604,0.1276415472530241,0.8620633418352341,0.8619934282584885,0.38,1.0,1.99,3871,wilt
RF_0,0.8845,0.903,0.6385591563161657,0.6815620857269111,0.3573135148482139,0.4485126898935686,0.0490122774035538,0.0691890427431349,0.6385591563161657,0.6815620857269111,0.36,0.94,2.73,4000,churn
SVC_1,0.96775,0.946,0.652106292500595,0.5873501373043691,0.4230072504282717,0.2246949030868629,0.0328028430900893,0.0126958589535701,0.652106292500595,0.5873501373043691,0.48,0.98,2.03,4000,churn
XGB_2,0.9,0.904,0.6806974956507668,0.7039519087574008,0.4557619502770511,0.4834266035299182,0.0755504438711529,0.0789573444275219,0.6806974956507668,0.7039519087574008,0.62,0.95,3.72,4000,churn
RF_2,0.859588248901226,0.845513413506013,0.8003964196593916,0.7835177587135811,0.641987968401261,0.6025096495342022,0.2045916234497676,0.1759482141578696,0.8003964196593916,0.7835177587135811,0.19,0.99,3.51,4323,phoneme
SVC_0,0.9102475133009484,0.8936170212765957,0.9060118578080868,0.885552249105102,0.7918867129514516,0.7420352889665434,0.3310320178364496,0.2791590380540255,0.9060118578080868,0.885552249105102,0.4,0.97,4.33,4323,phoneme
XGB_2,0.8658339116354383,0.81313598519889,0.8052944649356035,0.7421167865355447,0.6560357202433735,0.5210267253935108,0.2156789213302627,0.1326141616545029,0.8052944649356035,0.7421167865355447,0.18,0.99,3.17,4323,phoneme
RF_0,0.9589825847846012,0.9505494505494504,0.9476130050733276,0.9535132279221524,0.9380848711467412,0.925683390676396,0.9991812685655664,0.9778327089380608,0.9476130050733276,0.9535132279221524,0.63,0.98,4.06,4364,wall-robot-navigation
SVC_2,0.8888634280476627,0.858058608058608,0.8415331485828476,0.8169426226314233,0.8275217871355117,0.7811736415467556,0.7523168931546269,0.6791078461314533,0.8415331485828476,0.8169426226314233,0.57,0.95,3.52,4364,wall-robot-navigation
XGB_0,0.9640238313473876,0.9551282051282052,0.9532080816450956,0.9638813878165604,0.945593613800006,0.932362362185216,1.0235568316917842,1.0040077426577594,0.9532080816450956,0.9638813878165604,0.65,0.99,4.02,4364,wall-robot-navigation
RF_1,0.9995383905216187,1.0,0.9995213784301212,1.0,0.9990755828268448,1.0,0.6888118615083547,0.692442446947224,0.9995213784301212,1.0,0.62,1.0,2.82,6499,mushroom
SVC_1,0.5787044160640098,0.5876923076923077,0.5931649331352155,0.6026097271648874,0.1809050860930005,0.1990492318964895,0.0682966755446371,0.0757496141507604,0.5931649331352155,0.6026097271648874,0.84,0.58,1.45,6499,mushroom
XGB_2,0.8889059855362363,0.8781538461538462,0.8916787171519576,0.8814056181036549,0.7788196229107424,0.7576234670202188,0.3704360908654316,0.3512455200767045,0.8916787171519576,0.8814056181036549,0.76,0.97,1.49,6499,mushroom
RF_2,0.8016749605534652,0.7849514563106796,0.7949069835882043,0.7798176574544385,0.7611879779324459,0.7412072043866993,1.1329562376558584,1.1030262592798392,0.7949069835882043,0.7798176574544385,0.43,0.91,3.85,8239,har
SVC_1,0.8125986163369341,0.7645631067961165,0.8067028637696406,0.7589061527551549,0.7743376038245728,0.7168979427142661,1.2817476694286212,1.2047103075637238,0.8067028637696406,0.7589061527551549,0.35,0.94,3.93,8239,har
XGB_1,0.8819031435853866,0.858252427184466,0.87674900401413,0.8520154896853162,0.8579148933900035,0.8295436029401971,1.3820800872043506,1.318268574893157,0.87674900401413,0.8520154896853162,0.42,0.95,3.62,8239,har
RF_1,0.8651360216091067,0.8796296296296297,0.6638834204031864,0.6735271321059781,0.8000020425321437,0.82121608715645,0.803899392220834,0.819285441197246,0.6638834204031864,0.6735271321059781,0.59,0.91,2.71,10366,nursery
SVC_0,0.8760370441829056,0.8831018518518519,0.6743085293774049,0.6795093226034119,0.8165865033858211,0.8268499282708208,0.8409596014959483,0.8447076495089416,0.6743085293774049,0.6795093226034119,0.57,0.91,2.73,10366,nursery
XGB_1,0.8413081227088559,0.8468364197530864,0.6448527250856095,0.6504993799927454,0.7645614818891265,0.77280802947024,0.7691073438739466,0.7731473062666667,0.6448527250856095,0.6504993799927454,0.53,0.92,2.79,10366,nursery
RF_2,0.9301465254606122,0.9453068330190048,0.9113867761635296,0.9324928661461616,0.8277599272783287,0.8653864433665321,0.3503313510751075,0.390209675404958,0.9113867761635296,0.9324928661461616,0.65,0.97,3.74,27572,nomao
SVC_0,0.9476642971130133,0.948643551428986,0.9323088558292116,0.9325701560077312,0.869773067115202,0.8719825997376194,0.3925079553736825,0.3947029675624737,0.9323088558292116,0.9325701560077312,0.62,0.98,2.3,27572,nomao
XGB_2,0.9301465254606122,0.9363122007834036,0.92483739129048,0.9348271035628264,0.8322773485262661,0.8477773605302693,0.3629890850503782,0.3820887069928608,0.92483739129048,0.9348271035628264,0.6,0.96,3.62,27572,nomao
