model,acc_train,acc_test,bacc_train,bacc_test,kappa_train,kappa_test,mutual_train,mutual_test,recall_train,recall_test,avg_rule_coverage,avg_rule_precision,avg_conditions_count,rules_count,dataset
RF_0,0.9803767660910518,0.8840125391849529,0.9804818778202862,0.8741880211031571,0.9781936540452312,0.8706605593056895,2.190383197965101,1.8268535300566264,0.9804818778202862,0.8741880211031571,0.42,0.99,6.2,154,semeion
SVC_0,0.336734693877551,0.2852664576802508,0.336590209174161,0.2798631501913236,0.2628940308747386,0.2056182965988771,0.4141962927163542,0.3998273743002893,0.336590209174161,0.2798631501913236,0.12,0.56,4.95,92,semeion
XGB_1,0.2692307692307692,0.2507836990595611,0.2694429476313191,0.2486666666666666,0.1888541249927338,0.1600268823127603,0.3798828328340606,0.4167077111085978,0.2694429476313191,0.2486666666666666,0.43,0.39,2.5,8,semeion
RF_2,0.9435600578871202,0.9595375722543352,0.9303787404789812,0.9442347956131604,0.8781986745987356,0.9154949234150936,0.6425969514079619,0.7388341376114438,0.9303787404789812,0.9442347956131604,0.21,0.93,5.15,46,car
SVC_0,0.9457308248914617,0.953757225433526,0.934846817085502,0.937563621193158,0.8827700868621065,0.9039789086620182,0.6471068406645928,0.7291093390705331,0.934846817085502,0.937563621193158,0.2,0.95,5.07,41,car
XGB_1,0.9435600578871202,0.9450867052023122,0.9292304314236952,0.9034816247582204,0.8778265003927151,0.8855879844758872,0.6398513479895007,0.7039161084777437,0.9292304314236952,0.9034816247582204,0.2,0.94,5.2,45,car
RF_2,0.86875,0.6875,0.8699000334292967,0.6870207136207972,0.8541653374444819,0.6525847693162868,1.771904020908082,1.28140293859266,0.8699000334292967,0.6870207136207972,0.16,0.9,4.74,401,cmc
SVC_0,0.878125,0.71,0.8790195857720231,0.7165324780055204,0.8645237096534673,0.6771657378223994,1.7609951412809348,1.307786933025601,0.8790195857720231,0.7165324780055204,0.19,0.86,4.2,293,cmc
XGB_1,0.879375,0.6875,0.880235186358672,0.6827937821293781,0.8659686736497798,0.6524833539526543,1.7881421525721843,1.2665469978084,0.880235186358672,0.6827937821293781,0.16,0.89,4.7,379,cmc
RF_0,0.9926136363636364,0.9931972789115646,0.9700460829493088,0.9794520547945204,0.9649307812097654,0.9749635713339516,0.3307413217571224,0.4091839512627503,0.9700460829493088,0.9794520547945204,0.74,1.0,1.33,3,titanic
SVC_1,1.0,1.0,1.0,1.0,1.0,1.0,0.5074102275122094,0.5591996853260961,1.0,1.0,1.0,1.0,1.0,2,titanic
XGB_0,0.9926136363636364,0.9931972789115646,0.9700460829493088,0.9794520547945204,0.9649307812097654,0.9749635713339516,0.3307413217571224,0.4091839512627503,0.9700460829493088,0.9794520547945204,0.74,1.0,1.33,3,titanic
RF_0,0.9512987012987012,0.9329004329004328,0.9500218249718092,0.9371110865756516,0.9431738588817496,0.9213975237091676,1.762320052634086,1.70642704150892,0.9500218249718092,0.9371110865756516,0.72,0.95,4.37,73,segment
SVC_1,0.920995670995671,0.8939393939393939,0.9210323444799569,0.8967871651806802,0.9078717782541502,0.8758405089672572,1.6853888347356598,1.5704086827433172,0.9210323444799569,0.8967871651806802,0.55,0.92,4.39,79,segment
XGB_1,0.9588744588744588,0.9372294372294372,0.957821437942098,0.942813432505891,0.9520116116811106,0.9265907260384304,1.781227323568219,1.7187346551979648,0.957821437942098,0.942813432505891,0.7,0.95,4.54,57,segment
RF_0,0.9758103531688436,0.9632495164410058,0.8120300751879699,0.9815533980582524,0.7564762932557954,0.1680359109003133,0.1258371422331929,0.0125755932127738,0.8120300751879699,0.9815533980582524,0.11,0.96,3.24,187,seismic-bumps
SVC_0,1.0,1.0,1.0,1.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,seismic-bumps
XGB_2,0.9816158684083212,0.9690522243713732,0.8560606060606061,0.6587458745874587,0.8224250891876128,0.3174917491749174,0.1466425252867903,0.0160191064588269,0.8560606060606061,0.6587458745874587,0.08,0.94,3.27,187,seismic-bumps
RF_1,1.0,0.6634615384615384,1.0,0.6654453672040384,1.0,0.3294228615221364,0.6930431643794752,0.0570661426724136,1.0,0.6654453672040384,0.01,1.0,2.01,564,madelon
SVC_0,0.9533653846153848,0.7365384615384616,0.9542706761491426,0.7360119047619047,0.9068423929906472,0.471042471042471,0.5191499741964876,0.1153700604308367,0.9542706761491426,0.7360119047619047,0.04,0.99,4.31,535,madelon
XGB_2,0.7774038461538462,0.7615384615384615,0.7778638307710092,0.7613654868173676,0.555165501122433,0.5227309736347352,0.1643662557358222,0.1435981756985747,0.7778638307710092,0.7613654868173676,0.11,0.96,4.41,545,madelon
RF_1,0.8795133437990581,0.8996865203761756,0.8784222670568971,0.9037731662373496,0.8088230621802357,0.8373084493461578,0.6192288631929972,0.683660099687729,0.8784222670568971,0.9037731662373496,0.66,0.89,2.58,12,dna
SVC_0,0.8897174254317112,0.896551724137931,0.8923528268784996,0.8880723637109492,0.8254181743701782,0.8334724095246758,0.6567703302780185,0.6649340589979942,0.8923528268784996,0.8880723637109492,0.57,0.93,2.64,11,dna
XGB_0,0.9301412872841444,0.9247648902821316,0.9431033498073425,0.9316502301117686,0.8900378102311891,0.8792562335388837,0.7953767423678102,0.7644942429608659,0.9431033498073425,0.9316502301117686,0.69,0.88,3.18,17,dna
RF_2,0.8989028213166145,0.8934169278996865,0.897730899222732,0.8827505827505827,0.8384280193950375,0.8317105906266243,0.7136747631608755,0.7310086841227225,0.897730899222732,0.8827505827505827,0.69,0.9,2.2,10,splice
SVC_0,0.896551724137931,0.8996865203761756,0.90580050161202,0.8992537879442354,0.8359299259706264,0.8433340623333372,0.7017151363182266,0.7097801137518343,0.90580050161202,0.8992537879442354,0.4,0.91,3.69,16,splice
XGB_1,0.9212382445141066,0.9373040752351096,0.9287858650729176,0.9433270828657548,0.8740347902789961,0.9022195997593804,0.7429564887159436,0.8235259739037964,0.9287858650729176,0.9433270828657548,0.61,0.91,2.69,13,splice
RF_0,0.9538341158059468,0.953125,0.9529160480608432,0.9529923318741368,0.9073645103686956,0.905984663748274,0.5088772919314519,0.5025959056995755,0.9529160480608432,0.9529923318741368,0.47,0.96,2.57,7,kr-vs-kp
SVC_1,0.9671361502347418,0.9671875,0.9671189263322884,0.9675479477484344,0.9342698858209284,0.9343929394306244,0.5502522059268253,0.5531883713989684,0.9671189263322884,0.9675479477484344,0.48,0.95,2.43,7,kr-vs-kp
