attribute,importance,model,method,dataset
reskd_t,0.0,RF_0_RK_C2,0,kr-vs-kp
reskr_f,0.0,RF_0_RK_C2,0,kr-vs-kp
reskr_t,0.0,RF_0_RK_C2,0,kr-vs-kp
rimmx_f,0.1811424100156494,RF_0_RK_C2,0,kr-vs-kp
rimmx_t,0.0,RF_0_RK_C2,0,kr-vs-kp
rkxwp_f,0.0,RF_0_RK_C2,0,kr-vs-kp
rkxwp_t,0.0,RF_0_RK_C2,0,kr-vs-kp
rxmsq_f,0.0017605633802816,RF_0_RK_C2,0,kr-vs-kp
rxmsq_t,0.0,RF_0_RK_C2,0,kr-vs-kp
simpl_f,0.0,RF_0_RK_C2,0,kr-vs-kp
simpl_t,0.0,RF_0_RK_C2,0,kr-vs-kp
skach_f,0.0003521126760563,RF_0_RK_C2,0,kr-vs-kp
skach_t,0.0,RF_0_RK_C2,0,kr-vs-kp
skewr_f,0.0025039123630673,RF_0_RK_C2,0,kr-vs-kp
skewr_t,0.0,RF_0_RK_C2,0,kr-vs-kp
skrxp_f,0.0020344287949921,RF_0_RK_C2,0,kr-vs-kp
skrxp_t,0.0,RF_0_RK_C2,0,kr-vs-kp
spcop_f,0.0,RF_0_RK_C2,0,kr-vs-kp
spcop_t,0.0,RF_0_RK_C2,0,kr-vs-kp
stlmt_f,3.912363067295477e-05,RF_0_RK_C2,0,kr-vs-kp
stlmt_t,0.0,RF_0_RK_C2,0,kr-vs-kp
thrsk_f,0.0017996870109546,RF_0_RK_C2,0,kr-vs-kp
thrsk_t,0.0,RF_0_RK_C2,0,kr-vs-kp
wkcti_f,-0.0012128325508607,RF_0_RK_C2,0,kr-vs-kp
wkcti_t,0.0,RF_0_RK_C2,0,kr-vs-kp
wkna8_f,0.0210876369327073,RF_0_RK_C2,0,kr-vs-kp
wkna8_t,0.0,RF_0_RK_C2,0,kr-vs-kp
wknck_f,0.1928403755868545,RF_0_RK_C2,0,kr-vs-kp
wknck_t,0.0,RF_0_RK_C2,0,kr-vs-kp
wkovl_f,0.0032081377151799,RF_0_RK_C2,0,kr-vs-kp
wkovl_t,0.0,RF_0_RK_C2,0,kr-vs-kp
wkpos_f,0.0453442879499217,RF_0_RK_C2,0,kr-vs-kp
wkpos_t,0.0,RF_0_RK_C2,0,kr-vs-kp
wtoeg_n,0.0,RF_0_RK_C2,0,kr-vs-kp
wtoeg_t,0.0,RF_0_RK_C2,0,kr-vs-kp
bkblk_f,-0.0043427230046948,SVC_1_RK_C2,0,kr-vs-kp
bkblk_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
bknwy_f,0.0003912363067293,SVC_1_RK_C2,0,kr-vs-kp
bknwy_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
bkon8_f,0.0003912363067293,SVC_1_RK_C2,0,kr-vs-kp
bkon8_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
bkona_f,0.0,SVC_1_RK_C2,0,kr-vs-kp
bkona_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
bkspr_f,0.0,SVC_1_RK_C2,0,kr-vs-kp
bkspr_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
bkxbq_f,0.012754303599374,SVC_1_RK_C2,0,kr-vs-kp
bkxbq_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
bkxcr_f,0.0,SVC_1_RK_C2,0,kr-vs-kp
bkxcr_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
bkxwp_f,-0.0005868544600938,SVC_1_RK_C2,0,kr-vs-kp
bkxwp_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
blxwp_f,0.0,SVC_1_RK_C2,0,kr-vs-kp
blxwp_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
bxqsq_f,0.1663928012519561,SVC_1_RK_C2,0,kr-vs-kp
bxqsq_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
cntxt_f,0.0,SVC_1_RK_C2,0,kr-vs-kp
cntxt_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
dsopp_f,-0.0008215962441314,SVC_1_RK_C2,0,kr-vs-kp
dsopp_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
dwipd_g,0.0,SVC_1_RK_C2,0,kr-vs-kp
dwipd_l,0.0,SVC_1_RK_C2,0,kr-vs-kp
hdchk_f,0.0019561815336463,SVC_1_RK_C2,0,kr-vs-kp
hdchk_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
katri_b,0.0022691705790297,SVC_1_RK_C2,0,kr-vs-kp
katri_n,0.0,SVC_1_RK_C2,0,kr-vs-kp
katri_w,0.0050469483568075,SVC_1_RK_C2,0,kr-vs-kp
mulch_f,0.0,SVC_1_RK_C2,0,kr-vs-kp
mulch_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
qxmsq_f,-0.0003521126760562,SVC_1_RK_C2,0,kr-vs-kp
qxmsq_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
r2ar8_f,0.0,SVC_1_RK_C2,0,kr-vs-kp
r2ar8_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
reskd_f,0.0,SVC_1_RK_C2,0,kr-vs-kp
reskd_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
reskr_f,0.0,SVC_1_RK_C2,0,kr-vs-kp
reskr_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
rimmx_f,0.1810250391236307,SVC_1_RK_C2,0,kr-vs-kp
rimmx_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
rkxwp_f,0.0,SVC_1_RK_C2,0,kr-vs-kp
rkxwp_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
rxmsq_f,0.0043427230046948,SVC_1_RK_C2,0,kr-vs-kp
rxmsq_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
simpl_f,0.0001173708920187,SVC_1_RK_C2,0,kr-vs-kp
simpl_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
skach_f,0.0003129890453834,SVC_1_RK_C2,0,kr-vs-kp
skach_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
skewr_f,0.0002347417840375,SVC_1_RK_C2,0,kr-vs-kp
skewr_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
skrxp_f,0.0,SVC_1_RK_C2,0,kr-vs-kp
skrxp_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
spcop_f,0.0,SVC_1_RK_C2,0,kr-vs-kp
spcop_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
stlmt_f,0.0064945226917058,SVC_1_RK_C2,0,kr-vs-kp
stlmt_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
thrsk_f,0.0,SVC_1_RK_C2,0,kr-vs-kp
thrsk_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
wkcti_f,0.0009389671361502,SVC_1_RK_C2,0,kr-vs-kp
wkcti_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
wkna8_f,0.0236306729264476,SVC_1_RK_C2,0,kr-vs-kp
wkna8_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
wknck_f,0.2022300469483568,SVC_1_RK_C2,0,kr-vs-kp
wknck_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
wkovl_f,0.0,SVC_1_RK_C2,0,kr-vs-kp
wkovl_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
wkpos_f,0.0293427230046948,SVC_1_RK_C2,0,kr-vs-kp
wkpos_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
wtoeg_n,0.0,SVC_1_RK_C2,0,kr-vs-kp
wtoeg_t,0.0,SVC_1_RK_C2,0,kr-vs-kp
bkblk_f,0.0145148669796556,XGB_1_RK_C2,0,kr-vs-kp
bkblk_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
bknwy_f,0.0,XGB_1_RK_C2,0,kr-vs-kp
bknwy_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
bkon8_f,0.0,XGB_1_RK_C2,0,kr-vs-kp
bkon8_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
bkona_f,0.0021517996870108,XGB_1_RK_C2,0,kr-vs-kp
bkona_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
bkspr_f,0.0,XGB_1_RK_C2,0,kr-vs-kp
bkspr_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
bkxbq_f,0.0202269170579029,XGB_1_RK_C2,0,kr-vs-kp
bkxbq_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
bkxcr_f,0.0105242566510171,XGB_1_RK_C2,0,kr-vs-kp
bkxcr_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
bkxwp_f,-0.0002347417840375,XGB_1_RK_C2,0,kr-vs-kp
bkxwp_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
blxwp_f,0.0,XGB_1_RK_C2,0,kr-vs-kp
blxwp_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
bxqsq_f,0.1862676056338027,XGB_1_RK_C2,0,kr-vs-kp
bxqsq_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
cntxt_f,0.0,XGB_1_RK_C2,0,kr-vs-kp
cntxt_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
dsopp_f,0.0,XGB_1_RK_C2,0,kr-vs-kp
dsopp_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
dwipd_g,0.0,XGB_1_RK_C2,0,kr-vs-kp
dwipd_l,0.0,XGB_1_RK_C2,0,kr-vs-kp
hdchk_f,0.0023082942097025,XGB_1_RK_C2,0,kr-vs-kp
hdchk_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
katri_b,0.0034037558685445,XGB_1_RK_C2,0,kr-vs-kp
katri_n,0.0056729264475742,XGB_1_RK_C2,0,kr-vs-kp
katri_w,0.0034037558685445,XGB_1_RK_C2,0,kr-vs-kp
mulch_f,0.0034428794992174,XGB_1_RK_C2,0,kr-vs-kp
mulch_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
qxmsq_f,-3.912363067296587e-05,XGB_1_RK_C2,0,kr-vs-kp
qxmsq_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
r2ar8_f,0.0184663536776212,XGB_1_RK_C2,0,kr-vs-kp
r2ar8_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
reskd_f,0.0,XGB_1_RK_C2,0,kr-vs-kp
reskd_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
reskr_f,0.0004303599374021,XGB_1_RK_C2,0,kr-vs-kp
reskr_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
rimmx_f,0.1803208137715179,XGB_1_RK_C2,0,kr-vs-kp
rimmx_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
rkxwp_f,0.0,XGB_1_RK_C2,0,kr-vs-kp
rkxwp_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
rxmsq_f,0.0010563380281689,XGB_1_RK_C2,0,kr-vs-kp
rxmsq_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
simpl_f,0.0,XGB_1_RK_C2,0,kr-vs-kp
simpl_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
skach_f,3.912363067292146e-05,XGB_1_RK_C2,0,kr-vs-kp
skach_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
skewr_f,0.0018388106416274,XGB_1_RK_C2,0,kr-vs-kp
skewr_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
skrxp_f,0.0022691705790296,XGB_1_RK_C2,0,kr-vs-kp
skrxp_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
spcop_f,0.0,XGB_1_RK_C2,0,kr-vs-kp
spcop_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
stlmt_f,0.0,XGB_1_RK_C2,0,kr-vs-kp
stlmt_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
thrsk_f,0.0018388106416274,XGB_1_RK_C2,0,kr-vs-kp
thrsk_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
wkcti_f,0.0011737089201877,XGB_1_RK_C2,0,kr-vs-kp
wkcti_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
wkna8_f,0.0209311424100155,XGB_1_RK_C2,0,kr-vs-kp
wkna8_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
wknck_f,0.1891236306729263,XGB_1_RK_C2,0,kr-vs-kp
wknck_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
wkovl_f,0.0,XGB_1_RK_C2,0,kr-vs-kp
wkovl_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
wkpos_f,0.057394366197183,XGB_1_RK_C2,0,kr-vs-kp
wkpos_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
wtoeg_n,0.0,XGB_1_RK_C2,0,kr-vs-kp
wtoeg_t,0.0,XGB_1_RK_C2,0,kr-vs-kp
bkblk_f,0.018114241001565,RK_Prec,0,kr-vs-kp
bkblk_t,0.0,RK_Prec,0,kr-vs-kp
bknwy_f,0.0055164319248826,RK_Prec,0,kr-vs-kp
bknwy_t,0.0,RK_Prec,0,kr-vs-kp
bkon8_f,3.912363067293256e-05,RK_Prec,0,kr-vs-kp
bkon8_t,0.0,RK_Prec,0,kr-vs-kp
bkona_f,0.0056338028169014,RK_Prec,0,kr-vs-kp
bkona_t,0.0,RK_Prec,0,kr-vs-kp
bkspr_f,0.000508607198748,RK_Prec,0,kr-vs-kp
bkspr_t,0.0,RK_Prec,0,kr-vs-kp
bkxbq_f,0.0315336463223787,RK_Prec,0,kr-vs-kp
bkxbq_t,0.0,RK_Prec,0,kr-vs-kp
bkxcr_f,0.0177621283255086,RK_Prec,0,kr-vs-kp
bkxcr_t,0.0,RK_Prec,0,kr-vs-kp
bkxwp_f,0.0025039123630673,RK_Prec,0,kr-vs-kp
bkxwp_t,0.0,RK_Prec,0,kr-vs-kp
blxwp_f,0.001056338028169,RK_Prec,0,kr-vs-kp
blxwp_t,0.0,RK_Prec,0,kr-vs-kp
bxqsq_f,0.180868544600939,RK_Prec,0,kr-vs-kp
bxqsq_t,0.0,RK_Prec,0,kr-vs-kp
cntxt_f,-0.0011345852895148,RK_Prec,0,kr-vs-kp
cntxt_t,0.0,RK_Prec,0,kr-vs-kp
dsopp_f,0.0003521126760563,RK_Prec,0,kr-vs-kp
dsopp_t,0.0,RK_Prec,0,kr-vs-kp
dwipd_g,0.0055164319248826,RK_Prec,0,kr-vs-kp
dwipd_l,0.0,RK_Prec,0,kr-vs-kp
hdchk_f,0.0014084507042253,RK_Prec,0,kr-vs-kp
hdchk_t,0.0,RK_Prec,0,kr-vs-kp
katri_b,0.0121674491392801,RK_Prec,0,kr-vs-kp
katri_n,0.0025821596244132,RK_Prec,0,kr-vs-kp
katri_w,0.0174100156494523,RK_Prec,0,kr-vs-kp
mulch_f,0.0158059467918623,RK_Prec,0,kr-vs-kp
mulch_t,0.0,RK_Prec,0,kr-vs-kp
qxmsq_f,0.0080985915492958,RK_Prec,0,kr-vs-kp
qxmsq_t,0.0,RK_Prec,0,kr-vs-kp
r2ar8_f,0.0067683881064163,RK_Prec,0,kr-vs-kp
r2ar8_t,0.0,RK_Prec,0,kr-vs-kp
reskd_f,0.0,RK_Prec,0,kr-vs-kp
reskd_t,0.0,RK_Prec,0,kr-vs-kp
reskr_f,0.0026212832550861,RK_Prec,0,kr-vs-kp
reskr_t,0.0,RK_Prec,0,kr-vs-kp
rimmx_f,0.1577073552425665,RK_Prec,0,kr-vs-kp
